trace_id,span_id,service,operation,source_field,value
877e8286350b6ccb132cd74ff73afc9b,74d6ddaa6dd35737,ts-admin-basic-info-service,GET,http.url,14567
cc01bd986057bb48427f3b4933833741,bb2b3af94071a8e3,ts-consign-service,GET /api/v1/consignservice/consigns/order/{id},http.target,47e2a130-7462-4e5b-b549-5ff8f7a4a17f
cc01bd986057bb48427f3b4933833741,34bd3619315c1dae,ts-gateway-service,GET /*,http.target,47e2a130-7462-4e5b-b549-5ff8f7a4a17f
cc01bd986057bb48427f3b4933833741,aa431e748e47ef7d,ts-gateway-service,GET,http.url,16111
cc01bd986057bb48427f3b4933833741,aa431e748e47ef7d,ts-gateway-service,GET,http.url,47e2a130-7462-4e5b-b549-5ff8f7a4a17f
ffd75e13ec9419abea9ca7dcf484c41a,330ed2433d33db4d,ts-gateway-service,GET,http.url,18767
ffd75e13ec9419abea9ca7dcf484c41a,b29523ea5f2f8bfb,ts-admin-basic-info-service,GET,http.url,12345
6090d21caea5a3d0b8ac3e8dae0818e8,772595f5fec975c0,ts-gateway-service,GET,http.url,11178
c920dbec5ad3e90e8099abc81d99158d,e5d54383d75a3eb8,ts-gateway-service,POST,http.url,12032
b68a49cf365c53e6b5b06b0a0194a8d3,fb6821463e063153,ts-gateway-service,GET,http.url,15678
9da4ca13c52f90ef0d142d8fc283963c,4f634d600b976cb2,ts-admin-basic-info-service,GET,http.url,12345
9da4ca13c52f90ef0d142d8fc283963c,cdef4fcd6961e3e6,ts-gateway-service,GET,http.url,18767
fbf14974be0adb4e691a15b619441fba,71921aeb0964e4ba,ts-gateway-service,GET,http.url,12345
3d2705292d60e3bbc008a96a1cc7f1df,d2babd9706977398,ts-execute-service,GET,http.url,df2b3a56-3043-481d-87b1-6c347ccc5816
3d2705292d60e3bbc008a96a1cc7f1df,d2babd9706977398,ts-execute-service,GET,http.url,12031
3d2705292d60e3bbc008a96a1cc7f1df,86fdf93640d25391,ts-execute-service,GET /api/v1/executeservice/execute/collected/{orderId},http.target,df2b3a56-3043-481d-87b1-6c347ccc5816
3d2705292d60e3bbc008a96a1cc7f1df,a7f985afdb319a6b,ts-execute-service,GET,http.url,df2b3a56-3043-481d-87b1-6c347ccc5816
3d2705292d60e3bbc008a96a1cc7f1df,a7f985afdb319a6b,ts-execute-service,GET,http.url,12032
3d2705292d60e3bbc008a96a1cc7f1df,3ced4fa10b90327e,ts-execute-service,GET,http.url,df2b3a56-3043-481d-87b1-6c347ccc5816
3d2705292d60e3bbc008a96a1cc7f1df,3ced4fa10b90327e,ts-execute-service,GET,http.url,12032
3d2705292d60e3bbc008a96a1cc7f1df,51fb82d5acfb2dc4,ts-gateway-service,GET,http.url,12386
3d2705292d60e3bbc008a96a1cc7f1df,51fb82d5acfb2dc4,ts-gateway-service,GET,http.url,df2b3a56-3043-481d-87b1-6c347ccc5816
3d2705292d60e3bbc008a96a1cc7f1df,077851325fda5a29,ts-gateway-service,GET /*,http.target,df2b3a56-3043-481d-87b1-6c347ccc5816
3d2705292d60e3bbc008a96a1cc7f1df,afae6cc5f7dcc3f6,ts-order-service,GET /api/v1/orderservice/order/{orderId},http.target,df2b3a56-3043-481d-87b1-6c347ccc5816
3d2705292d60e3bbc008a96a1cc7f1df,0be1f97e53479758,ts-order-other-service,GET /api/v1/orderOtherService/orderOther/{orderId},http.target,df2b3a56-3043-481d-87b1-6c347ccc5816
3d2705292d60e3bbc008a96a1cc7f1df,096ed877beb56fd7,ts-order-other-service,GET /api/v1/orderOtherService/orderOther/status/{orderId}/{status},http.target,df2b3a56-3043-481d-87b1-6c347ccc5816
ae4c509818f65938fe16b41d077276ff,2340cd6511deaed0,ts-gateway-service,POST,http.url,12032
1c8860c5596428bb80686ffe1d4dc296,1494eb3730b60719,ts-gateway-service,GET,http.url,11178
6e4482b8e0a2f76bb781d739e8352261,00465aa1d19c3135,ts-gateway-service,GET,http.url,12342
58608d38ba3b08d2845e452b619d18bd,0d4c2ee8b5516791,ts-gateway-service,POST,http.url,12340
d829db0db7c0fbc4c238b6d06f8810ba,7f0e084dfab07478,ts-admin-route-service,POST,http.url,11178
d829db0db7c0fbc4c238b6d06f8810ba,db457e0377e69a6e,ts-admin-route-service,POST,http.url,12345
d829db0db7c0fbc4c238b6d06f8810ba,f941ae357470de59,ts-gateway-service,POST,http.url,16113
1e5b7e385057b0275a2828d9791552dd,89badf4fcab71017,ts-admin-basic-info-service,GET,http.url,12345
1e5b7e385057b0275a2828d9791552dd,4f24955c9d42790f,ts-gateway-service,GET,http.url,18767
80338f5938e2cb6f63c9814693e9ab45,a318aa8bb4d657e3,ts-admin-route-service,GET,http.url,11178
80338f5938e2cb6f63c9814693e9ab45,c5be5387cd46142e,ts-gateway-service,GET,http.url,16113
e174774c0afb0843d79fcb32b729ebde,ad368910148f15dd,ts-contacts-service,GET /api/v1/contactservice/contacts/account/{accountId},http.target,4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f
e174774c0afb0843d79fcb32b729ebde,b3454b86d0559c41,ts-gateway-service,GET,http.url,12347
e174774c0afb0843d79fcb32b729ebde,b3454b86d0559c41,ts-gateway-service,GET,http.url,4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f
e174774c0afb0843d79fcb32b729ebde,190eac2445b3c52b,ts-gateway-service,GET /*,http.target,4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f
17e24e8d93528cf7a8bb5738a695818b,dd5fc4a5ed3b7c6b,ts-gateway-service,GET,http.url,15678
0ab98b2acda4d7d9f7da536e5592e91b,62a5e4d19bdbdf41,ts-gateway-service,GET,http.url,18767
0ab98b2acda4d7d9f7da536e5592e91b,2d47dea684fe1b05,ts-admin-basic-info-service,GET,http.url,12345
68837928c18e34420a5d35d3e1c7e6ad,424cd14a73cbb134,ts-gateway-service,GET,http.url,15678
0eba5f8d43abfc5b955433f247c1ef6d,bc9d3744d4152c60,ts-gateway-service,POST,http.url,12346
b105b77f47f0f8207ffb25ec3b1c8627,db67eb1be7451dc8,ts-admin-basic-info-service,GET,http.url,16579
b105b77f47f0f8207ffb25ec3b1c8627,06e1c50e96a68ded,ts-gateway-service,GET,http.url,18767
130d3aacd64fc7cc57ee92a34a89886b,d6ceb9aba1ac531c,ts-admin-basic-info-service,GET,http.url,14567
130d3aacd64fc7cc57ee92a34a89886b,efd26e1b10efa6ea,ts-gateway-service,GET,http.url,18767
c4f57df5f00d6014d880c1fcbe7c71e4,d4cf122c64496d41,ts-gateway-service,GET,http.url,16112
c4f57df5f00d6014d880c1fcbe7c71e4,679366dd9c9491ec,ts-admin-order-service,GET,http.url,12031
c4f57df5f00d6014d880c1fcbe7c71e4,79de05ca2b494fdd,ts-admin-order-service,GET,http.url,12032
b2339f821bb68c99879d62643d02c49d,e8124880df93ba69,ts-admin-basic-info-service,GET,http.url,14567
b2339f821bb68c99879d62643d02c49d,58fe8fbf51a5434d,ts-gateway-service,GET,http.url,18767
cbf95bfe069e4ea0707f8785be9d813b,fe86c19a5cf3a1da,ts-travel-plan-service,POST,http.url,14578
cbf95bfe069e4ea0707f8785be9d813b,980ceeb415f70450,ts-gateway-service,POST,http.url,14322
cbf95bfe069e4ea0707f8785be9d813b,7c2313ae7e31d90d,ts-route-plan-service,POST,http.url,12346
cbf95bfe069e4ea0707f8785be9d813b,ad2ebc65f547cc0e,ts-route-plan-service,POST,http.url,16346
cd89ed50c945dadb8ebdaabc1c78baa7,ea50d8a5738edddd,ts-gateway-service,GET,http.url,15678
f1099255469ac08d89838f3c0dd97f22,9eb46af6944c6942,ts-gateway-service,POST,http.url,12031
b0482a4380a45193b850ac1a1ecb9b55,ac60ca5bcf6b2fe1,ts-gateway-service,POST,http.url,14322
b0482a4380a45193b850ac1a1ecb9b55,622a0c780fe3de8b,ts-route-plan-service,POST,http.url,12346
b0482a4380a45193b850ac1a1ecb9b55,53f7764d8ea64248,ts-route-plan-service,POST,http.url,16346
b0482a4380a45193b850ac1a1ecb9b55,ad2a9dabe4a5f2bb,ts-travel-plan-service,POST,http.url,14578
c4a341a362daf958b08bc1b9d214f8d0,45c2c512cbd1b66d,ts-admin-route-service,GET,http.url,11178
c4a341a362daf958b08bc1b9d214f8d0,b0d395f13e2152f9,ts-gateway-service,GET,http.url,16113
f28c94f523d600e3f8c03e5914960cac,60d20d71cdda128a,ts-gateway-service,POST,http.url,12346
1bdde7d9cc7c19eca00e7b12f41c225f,b3171f22769e267e,ts-gateway-service,POST,http.url,18767
1bdde7d9cc7c19eca00e7b12f41c225f,681bc35d04f35aea,ts-admin-basic-info-service,POST,http.url,12345
a947bb3afe82d259aacd42b4e707129f,b6ee58ef60a5a89e,ts-gateway-service,GET,http.url,16111
a947bb3afe82d259aacd42b4e707129f,b6ee58ef60a5a89e,ts-gateway-service,GET,http.url,47e2a130-7462-4e5b-b549-5ff8f7a4a17f
a947bb3afe82d259aacd42b4e707129f,7ccc3b4b8889fb5c,ts-gateway-service,GET /*,http.target,47e2a130-7462-4e5b-b549-5ff8f7a4a17f
a947bb3afe82d259aacd42b4e707129f,63ac4ef2517859ec,ts-consign-service,GET /api/v1/consignservice/consigns/order/{id},http.target,47e2a130-7462-4e5b-b549-5ff8f7a4a17f
2cbc60d87ff0b8c84fd3fc878b95d744,d4c58ffcc35734de,ts-gateway-service,POST,http.url,12032
6bb32af3ef3fc7d28f356891f38fc187,f4c21c0c0b9c2390,ts-consign-service,GET,http.url,16110
6bb32af3ef3fc7d28f356891f38fc187,be08421890893305,ts-gateway-service,PUT,http.url,16111
4ea11d8d47e4e78c1cdf4c5634025fd6,56f98be90a9ebb74,ts-gateway-service,POST,http.url,12031
c598b5971ca7f17f500496315c3f02e2,c14252bc11c20620,ts-gateway-service,GET,http.url,12345
